/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/width|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||2592|(1,)|int32
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/delayTime|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||800.0|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||2500.0|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/gain|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||136|(1,)|int64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/height|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||960|(1,)|int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjection|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(1280,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(960, 1280)|int16
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||1.0|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjection|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(960,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/width|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||1280|(1,)|int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/delayTime|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||4500.0|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||100.0|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/gain|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||300|(1,)|int64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/height|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjection|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1920,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1200, 1920)|int16
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||0.0275|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjection|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/width|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1920|(1,)|int32
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/delayTime|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||650.0|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||40.0|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/gain|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/height|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjection|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1920,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1200, 1920)|int16
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||0.00586|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjection|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/width|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||1920|(1,)|int32
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/delayTime|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||650.0|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||40.0|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/gain|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/height|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjection|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage|||(1600,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage|||(1200, 1600)|int16
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||5.0|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/verProjection|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/width|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||1600|(1,)|int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/delayTime|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings||4000.0|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings||1200.0|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/gain|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/height|/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/horProjection|/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage|||(1920,)|float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage|||(1200, 1920)|int16
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage||0.00586|(1,)|float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/verProjection|/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage/width|/AwakeEventData/BOVWA.04TT41.CAM4/ExtractionImage||1920|(1,)|int32
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/delayTime|/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings||650.0|(1,)|float64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings||2000.0|(1,)|float64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/gain|/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.04TT41.CAM4/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/height|/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/horProjection|/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage|||(1920,)|float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage|||(1200, 1920)|int16
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage||0.0059|(1,)|float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/verProjection|/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage/width|/AwakeEventData/BOVWA.05TT41.CAM5/ExtractionImage||1920|(1,)|int32
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/delayTime|/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings||650.0|(1,)|float64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings||40.0|(1,)|float64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/gain|/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.05TT41.CAM5/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/height|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/horProjection|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage|||(1600,)|float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage|||(1200, 1600)|int16
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage||1.0|(1,)|float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/verProjection|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage/width|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/ExtractionImage||1600|(1,)|int32
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/delayTime|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings||10000.0|(1,)|float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings||800.0|(1,)|float64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/gain|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.06TCC4.AWAKECAM06/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/height|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/horProjection|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage|||(1600,)|float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage|||(1200, 1600)|int16
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage||0.069|(1,)|float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/verProjection|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage/width|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/ExtractionImage||1600|(1,)|int32
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/delayTime|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings||10000.0|(1,)|float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings||2000.0|(1,)|float64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/gain|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.07TCC4.AWAKECAM07/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/height|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage||960|(1,)|int32
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/horProjection|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage|||(1280,)|float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage|||(960, 1280)|int16
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage||0.0268|(1,)|float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/verProjection|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage|||(960,)|float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage/width|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/ExtractionImage||1280|(1,)|int32
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/delayTime|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings||500.0|(1,)|float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings||400.0|(1,)|float64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/gain|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings||300|(1,)|int64
/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.11TCC4.AWAKECAM11/PublishedSettings||b'On'|(1,")|""|S2"""
/AwakeEventData/BPM.AWAKE.TT41/Acquisition/bpmNames|/AwakeEventData/BPM.AWAKE.TT41/Acquisition|||(32,")|""|S15"""
/AwakeEventData/BPM.AWAKE.TT41/Acquisition/dynDestination|/AwakeEventData/BPM.AWAKE.TT41/Acquisition||b'AWAKE'|(1,")|""|S5"""
/AwakeEventData/BPM.AWAKE.TT41/Acquisition/horPosOk|/AwakeEventData/BPM.AWAKE.TT41/Acquisition|{'bitFieldSize': '32'}||(0,)|
/AwakeEventData/BPM.AWAKE.TT41/Acquisition/horPosition|/AwakeEventData/BPM.AWAKE.TT41/Acquisition|||(32,)|float32
/AwakeEventData/BPM.AWAKE.TT41/Acquisition/nbOfBpms|/AwakeEventData/BPM.AWAKE.TT41/Acquisition||21|(1,)|int16
/AwakeEventData/BPM.AWAKE.TT41/Acquisition/verPosOk|/AwakeEventData/BPM.AWAKE.TT41/Acquisition|{'bitFieldSize': '32'}||(0,)|
/AwakeEventData/BPM.AWAKE.TT41/Acquisition/verPosition|/AwakeEventData/BPM.AWAKE.TT41/Acquisition|||(32,)|float32
/AwakeEventData/EMETER02/Acq/outOfRange|/AwakeEventData/EMETER02/Acq|||()|
/AwakeEventData/EMETER02/Acq/value_units|/AwakeEventData/EMETER02/Acq||b'J'|(1,")|""|S1"""
/AwakeEventData/EMETER03/Acq/outOfRange|/AwakeEventData/EMETER03/Acq|||()|
/AwakeEventData/EMETER03/Acq/value|/AwakeEventData/EMETER03/Acq||0.0|(1,)|float32
/AwakeEventData/EMETER03/Acq/value_units|/AwakeEventData/EMETER03/Acq||b'J'|(1,")|""|S1"""
/AwakeEventData/EMETER04/Acq/outOfRange|/AwakeEventData/EMETER04/Acq|||()|
/AwakeEventData/EMETER04/Acq/value_units|/AwakeEventData/EMETER04/Acq||b'J'|(1,")|""|S1"""
/AwakeEventData/EMETER05/Acq/outOfRange|/AwakeEventData/EMETER05/Acq|||()|
/AwakeEventData/EMETER05/Acq/value_units|/AwakeEventData/EMETER05/Acq||b'J'|(1,")|""|S1"""
/AwakeEventData/FWHEEL01/Acq/backWheelPositionDescription|/AwakeEventData/FWHEEL01/Acq||b'1.5 OD'|(1,")|""|S6"""
/AwakeEventData/FWHEEL01/Acq/frontWheelPositionDescription|/AwakeEventData/FWHEEL01/Acq||b'1.5 OD'|(1,")|""|S6"""
/AwakeEventData/FWHEEL01/Acq/status|/AwakeEventData/FWHEEL01/Acq||1|(1,)|int32
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS/bpmNames|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS|||(14,")|""|S18"""
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS/horPos|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS|||(14,)|float32
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS/nbOfBpms|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS||14|(1,)|int32
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS/posOK|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS|{'bitFieldSize': '14'}||(1,)|
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS/sigma|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS|||(14,)|int32
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS/verPos|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/AcquisitionSPS|||(14,)|float32
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/GlobalAcquisition/bpmNames|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/GlobalAcquisition|||(14,")|""|S18"""
/AwakeEventData/GD_BPM.AWAKE.TRIUMF/GlobalAcquisition/horPos|/AwakeEventData/GD_BPM.AWAKE.TRIUMF/GlobalAcquisition|||(14,)|float32
