DatasetName|GroupName|DatasetAttributes|DatasetValue|Shape|Datatype
/AwakeEventData/BLMITT41/Acquisition/observables|/AwakeEventData/BLMITT41/Acquisition||0|(1,)|int32
/AwakeEventData/BLMITT41/Acquisition/rawLosses|/AwakeEventData/BLMITT41/Acquisition|||(40,)|int16
/AwakeEventData/BLMITT41/Acquisition/superCycleNb|/AwakeEventData/BLMITT41/Acquisition||8|(1,)|int32
/AwakeEventData/BLMITT41/Acquisition/totalGains|/AwakeEventData/BLMITT41/Acquisition|||(5,)|int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/beamIntensity|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1.5419749123423946e+18|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/beamSize|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1.541974911368655e+18|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/cogX|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||-0.7608094360351563|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/cogY|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||-0.22998939819335937|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/height|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1080|(1,)|int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjAmp|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||12.104629516601562|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjAvg|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1.0614108609806863|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjSigma|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||0.6990559600158501|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/horProjection|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage|||(2048,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage|||(1080, 2048)|int16
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/imageTimeStamp|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1541974912491894960|(1,)|int64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensityAvg|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1.061410903930664|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensityRMS|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||64965.600789510136|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/intensitySigma|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||10.8479585647583|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1.0|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjAmp|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||7.31787109375|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjAvg|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||1.061410861545139|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjSigma|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||0.5666958364822277|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/verProjection|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage|||(1080,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage/width|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/ExtractionImage||2048|(1,)|int32
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/delayTime|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings||750.0|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings||10000.0|(1,)|float64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/gain|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings||36|(1,)|int64
/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.01TCC4.AWAKECAM01/PublishedSettings||b'On'|(1,)|"|S2"
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/beamIntensity|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||1.5419749123439311e+18|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/beamSize|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||1.5419749114064986e+18|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/cogX|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||-0.0025533618749999996|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/cogY|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||0.00027585281249999994|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/height|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||2048|(1,)|int32
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjAmp|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||19.173828125|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjAvg|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||5.131058681158372|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjSigma|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||3.6128548699799663|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/horProjection|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage|||(2592,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage|||(2048, 2592)|int16
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/imageTimeStamp|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||1541974912493431545|(1,)|int64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensityAvg|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||5.131058692932129|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensityRMS|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||108664.75357316188|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/intensitySigma|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||11.125301361083984|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||0.0048|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjAmp|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||19.834877014160156|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjAvg|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||5.131058677565306|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjSigma|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||4.0512740071967865|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/verProjection|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage|||(2048,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage/width|/AwakeEventData/BOVWA.01TCV4.CAM8/ExtractionImage||2592|(1,)|int32
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/delayTime|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||800.0|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||2500.0|(1,)|float64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/gain|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||136|(1,)|int64
/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.01TCV4.CAM8/PublishedSettings||b'On'|(1,)|"|S2"
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/beamIntensity|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||1.5419749123423946e+18|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/beamSize|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||1.541974912531144e+18|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/cogX|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||-0.10717328491210938|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/cogY|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||0.02863695068359375|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/height|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||960|(1,)|int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjAmp|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||225.75209045410156|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjAvg|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||27.451795242354272|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjSigma|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||35.25853932079378|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/horProjection|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(1280,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(960, 1280)|int16
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/imageTimeStamp|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||1541974912491894960|(1,)|int64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensityAvg|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||27.45179557800293|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensityRMS|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||13001.43178915307|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/intensitySigma|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||118.7757797241211|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||1.0|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjAmp|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||176.40859985351562|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjAvg|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||27.45179527203242|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjSigma|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||30.65077821756055|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/verProjection|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage|||(960,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage/width|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/ExtractionImage||1280|(1,)|int32
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/delayTime|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||4500.0|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||100.0|(1,)|float64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/gain|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||300|(1,)|int64
/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.02TCC4.AWAKECAM02/PublishedSettings||b'On'|(1,)|"|S2"
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/beamIntensity|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1.5419749123439311e+18|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/beamSize|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1.5419749113492536e+18|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/cogX|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||-0.028870527221679685|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/cogY|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||0.01997998627471924|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/height|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjAmp|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||29.081666946411133|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjAvg|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||0.31572699683795996|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjSigma|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1.9321725554310674|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/horProjection|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1920,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1200, 1920)|int16
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/imageTimeStamp|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1541974912493431545|(1,)|int64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensityAvg|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||0.31572699546813965|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensityRMS|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||72721.95071217493|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/intensitySigma|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||17.312843322753906|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||0.0275|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjAmp|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||23.136457443237305|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjAvg|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||0.315726997332337|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjSigma|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1.6128720700096475|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/verProjection|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage/width|/AwakeEventData/BOVWA.02TSG40.CAM7/ExtractionImage||1920|(1,)|int32
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/delayTime|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||650.0|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||40.0|(1,)|float64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/gain|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.02TSG40.CAM7/PublishedSettings||b'On'|(1,)|"|S2"
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/beamIntensity|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||1.5419749123439311e+18|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/beamSize|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||1.5419749125473672e+18|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/cogX|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||-0.006378897184350585|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/cogY|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||0.006962785660107421|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/height|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjAmp|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||295.0058288574219|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjAvg|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||78.62657121866941|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjSigma|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||85.02117141408702|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/horProjection|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1920,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/imageRawData|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1200, 1920)|int16
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/imageTimeStamp|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||1541974912493431545|(1,)|int64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensityAvg|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||78.62657165527344|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensityHistogram|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1000,)|int32
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensityRMS|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||19281.95380136567|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/intensitySigma|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||155.70030212402344|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/pixelSize|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||0.00586|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjAmp|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||217.22708129882812|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjAvg|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||78.62657111644745|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjSigma|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||65.38457382466363|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/verProjection|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage|||(1200,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage/width|/AwakeEventData/BOVWA.03TT41.CAM3/ExtractionImage||1920|(1,)|int32
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/delayTime|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||650.0|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/exposureTime|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||40.0|(1,)|float64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/gain|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||0|(1,)|int64
/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings/triggerMode|/AwakeEventData/BOVWA.03TT41.CAM3/PublishedSettings||b'On'|(1,)|"|S2"
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/beamIntensity|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||1.5419749123423946e+18|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/beamSize|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||1.5419749125292882e+18|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/cogX|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||-0.7987653808593751|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/cogY|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||-0.48935556030273436|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/height|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||1200|(1,)|int32
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjAmp|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||105.56999969482422|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjAvg|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||29.568878135681153|(1,)|float64
/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage/horProjSigma|/AwakeEventData/BOVWA.04TCC4.AWAKECAM04/ExtractionImage||22.974348039050124|(1,)|float64
